MYRON_COMPANY_CODE,orderno,ORD_REV_GRS_BOOK_W_OV,DATE_ENTERED,MYRON_ACCT,CODE_ENTRY_INITIALS
MY,116618620,438.94,6/4/20,7169870,41210
MY,116710211,438.95,6/23/20,6175822,41132
MY,116748906,438.95,6/26/20,7164027,43430
MY,116758558,439.15,6/29/20,19782512,44020
MY,116769464,439.15,6/30/20,28696311,44012
MY,116630302,439.95,6/8/20,6749740,43453
MY,116628728,440,6/8/20,8296866,42903
MY,116693854,442.95,6/19/20,12156969,41210
MY,116684283,443.95,6/18/20,11111355,42155
MY,116749268,443.95,6/26/20,10568839,43194
MY,116635772,444.5,6/9/20,18829350,41258
MY,116758301,444.92,6/29/20,6919092,43099
MY,116617853,445,6/4/20,9700197,43937
MY,116607300,446.07,6/3/20,16531424,42959
MY,116640038,446.35,6/9/20,21611212,43099
MY,116762790,447.45,6/30/20,6520146,42708
MY,116762725,447.5,6/30/20,19386726,41100
MY,116615345,447.66,6/4/20,16309673,43932
MY,116624941,448,6/5/20,29092768,41132
MY,116655275,449,6/12/20,10015054,42882
MY,116769746,449.25,6/30/20,11662833,43554
MY,116629684,449.4,6/8/20,7361629,41258
MY,116742388,449.4,6/26/20,6495672,43456
MY,116657016,449.59,6/12/20,29088434,43671
MY,116778556,451.2,7/1/20,26309167,43430
MY,116782160,451.66,7/2/20,7484589,44514
MY,116728585,452.5,6/24/20,21506892,42495
MY,116630021,452.74,6/8/20,7939530,43453
MY,116656760,452.74,6/12/20,9540865,43463
MY,116712696,453.45,6/23/20,21040500,43857
MY,116700212,453.82,6/22/20,6913054,43591
MY,116719691,453.93,6/24/20,29118909,43934
MY,116768359,454.45,6/30/20,8594595,42708
MY,116762717,454.65,6/30/20,12087125,41132
MY,116753864,455,6/29/20,29067273,43889
MY,116680315,455.42,6/17/20,10017370,42613
MY,116615527,455.7,6/4/20,6593952,42980
MY,116663683,455.9,6/15/20,7871549,42155
MY,116722398,456.03,6/24/20,6422660,43678
MY,116623364,456.2,6/5/20,6218322,43099
MY,116713769,456.93,6/23/20,20782738,43749
MY,116659418,456.95,6/12/20,16691179,42155
MY,116641853,457.45,6/10/20,6969238,42848
MY,116649500,457.9,6/11/20,12397581,43574
MY,116711599,458.7,6/23/20,7526192,42434
MY,116738956,459.36,6/25/20,9725678,43771
MY,116678046,459.5,6/17/20,27735008,44011
MY,116671017,459.95,6/16/20,7592523,43857
MY,116630906,460.07,6/8/20,29113343,43305
MY,116722299,461.12,6/24/20,29137477,43889
MY,116645300,461.25,6/10/20,6373596,42882
MY,116633439,462.35,6/8/20,6122347,43194
MY,116651522,462.75,6/11/20,7637850,43099
MY,116664038,462.9,6/15/20,6796098,41147
MY,116719535,463.5,6/24/20,20782738,43749
MY,116624123,463.72,6/5/20,11141839,43456
MY,116689357,463.72,6/18/20,8515999,43856
MY,116645631,463.95,6/10/20,13011406,43305
MY,116611021,464.45,6/3/20,6420442,41132
MY,116731365,464.95,6/25/20,23160291,43985
MY,116692286,465.51,6/19/20,10015806,43578
MY,116727579,466.36,6/24/20,23639495,44012
MY,116772880,467.95,7/1/20,21505670,43456
MY,116621772,468.45,6/5/20,6502697,42848
MY,116652884,468.45,6/11/20,6304352,43574
MY,116734252,468.45,6/25/20,12114509,42799
MY,116666728,468.95,6/15/20,6858418,43099
MY,116709502,468.95,6/23/20,12081862,43099
MY,116723891,468.95,6/24/20,13764629,43591
MY,116773813,468.95,7/1/20,5566799,43194
MY,116778606,468.95,7/1/20,13561283,43889
MY,116771270,469.5,6/30/20,6597719,41147
MY,116607839,469.95,6/3/20,11057015,43574
MY,116644329,469.95,6/10/20,6997892,42708
MY,116707035,469.95,6/23/20,16238703,42848
MY,116609470,470.01,6/3/20,9379526,44010
MY,116724568,470.4,6/24/20,6284242,42421
MY,116653064,470.59,6/11/20,9702150,42959
MY,116653098,470.59,6/11/20,9702150,42959
MY,116778416,470.59,7/1/20,6856705,42078
MY,116756016,471.35,6/29/20,29082007,42369
MY,116606427,471.58,6/3/20,7387606,42155
MY,116613811,471.58,6/4/20,28837120,42799
MY,116634882,471.6,6/9/20,11580567,43430
MY,116677113,471.6,6/17/20,29003633,43578
MY,116770082,471.93,6/30/20,8755211,41210
MY,116647777,472.45,6/11/20,21212844,43194
MY,116710732,472.68,6/23/20,29163242,43937
MY,116699067,472.69,6/22/20,11798924,43985
MY,116705260,472.69,6/22/20,29115843,43574
MY,116752304,472.69,6/29/20,9797549,41259
MY,116696352,472.95,6/19/20,21276052,43456
MY,116662040,473.94,6/15/20,7388983,42434
MY,116712241,473.94,6/23/20,6259639,42959
MY,116625930,473.95,6/5/20,6074935,43591
MY,116659632,474,6/12/20,11245021,42980
MY,116686130,474.75,6/18/20,13177361,42613
MY,116677147,474.95,6/17/20,7697114,43099
MY,116613589,475.95,6/4/20,6563385,41258
MY,116699307,475.95,6/22/20,7038377,41258
MY,116734278,476.88,6/25/20,26841098,43820
MY,116753120,477.18,6/29/20,19007512,41100
MY,116625849,477.24,6/5/20,27163230,43889
MY,116631607,477.45,6/8/20,6910780,43578
MY,116701178,477.95,6/22/20,6628396,43856
MY,116763913,477.95,6/30/20,12707125,43932
MY,116621012,478.94,6/5/20,7370750,42434
MY,116747957,478.99,6/26/20,16669635,44014
MY,116707621,480,6/23/20,10208258,43889
MY,116724303,480.45,6/24/20,18619643,44010
MY,116621053,481.2,6/5/20,11180138,42613
MY,116769043,481.33,6/30/20,6950438,43456
MY,116652801,482,6/11/20,9595471,44012
MY,116672908,482.08,6/16/20,24519787,41132
MY,116611435,482.69,6/3/20,9964127,42495
MY,116611526,482.69,6/3/20,9964127,42495
MY,116763509,484.04,6/30/20,13127628,42708
MY,116655887,484.38,6/12/20,9406719,41258
MY,116629346,485.26,6/8/20,14571904,43456
MY,116692807,485.26,6/19/20,7841896,44018
MY,116671751,485.3,6/16/20,19972981,41225
MY,116740911,485.95,6/25/20,5608575,43430
MY,116763905,485.95,6/30/20,13691535,43591
MY,116756255,486.05,6/29/20,6259725,41100
MY,116649674,486.25,6/11/20,7703994,42980
MY,116622960,486.31,6/5/20,13035929,43932
MY,116643800,486.31,6/10/20,29161013,43934
MY,116732157,486.31,6/25/20,28931795,44011
MY,116624545,487.3,6/5/20,23179821,43856
MY,116722166,487.32,6/24/20,18922115,41210
MY,116672999,488.93,6/16/20,29177051,43932
MY,116688896,488.95,6/18/20,12153414,41210
MY,116688185,489.45,6/18/20,15683595,43985
MY,116780230,489.45,7/2/20,29154742,43749
MY,116686064,489.92,6/18/20,25302759,43771
MY,116654930,489.95,6/12/20,7383241,43305
MY,116730201,490,6/25/20,6703183,44010
MY,116616293,490.52,6/4/20,6139248,42980
MY,116656166,490.7,6/12/20,14477809,41258
MY,116606617,491.4,6/3/20,11103541,42434
MY,116621095,491.4,6/5/20,7537266,43591
MY,116655978,491.4,6/12/20,6750901,41100
MY,116675786,491.4,6/16/20,7443403,42421
MY,116700204,491.4,6/22/20,12246414,42848
MY,116763541,491.4,6/30/20,6024667,41100
MY,116781089,491.4,7/2/20,10980746,41147
MY,116646308,492.85,6/10/20,6277359,42369
MY,116695040,493.43,6/19/20,26310024,43749
MY,116659426,493.7,6/12/20,16727307,43591
MY,116653833,493.95,6/11/20,8451685,43984
MY,116669789,494.29,6/16/20,7600452,41247
MY,116719493,494.4,6/24/20,20782738,43749
MY,116617556,494.41,6/4/20,29135931,43932
MY,116606690,494.45,6/3/20,10027328,43591
MY,116686205,494.85,6/18/20,25302759,43771
MY,116765603,495.3,6/30/20,27847360,43771
MY,116648403,495.84,6/11/20,21482055,42903
MY,116770421,496.2,6/30/20,15268765,43453
MY,116768912,496.25,6/30/20,6667492,42495
MY,116723925,497.5,6/24/20,14051992,43749
MY,116611948,497.8,6/3/20,26309958,42421
MY,116643271,497.8,6/10/20,12083919,43194
MY,116782970,497.8,7/2/20,10154482,43430
MY,116612169,497.95,6/3/20,23565741,41210
MY,116761214,497.95,6/30/20,6269994,43099
MY,116771114,497.95,6/30/20,24568783,43721
MY,116634791,498,6/9/20,6090168,42613
MY,116744400,499.95,6/26/20,28492536,43721
MY,116747551,499.95,6/26/20,9799474,43721
MY,116777343,499.95,7/1/20,7689410,42421
MY,116668005,499.96,6/15/20,12283130,43430
MY,116689118,500,6/18/20,29112813,43771
MY,116708355,500.85,6/23/20,10877915,43749
MY,116666363,502.03,6/15/20,7510277,43889
MY,116769456,502.03,6/30/20,29075797,43889
MY,116775560,502.03,7/1/20,10226692,42980
MY,116618109,502.18,6/4/20,29157904,43430
MY,116687401,502.18,6/18/20,19404083,43857
MY,116725391,502.52,6/24/20,6539284,41100
MY,116732058,502.88,6/25/20,7647648,43591
MY,116693839,502.95,6/19/20,13709161,42848
MY,116665068,503.7,6/15/20,5175690,43591
MY,116707068,503.7,6/23/20,26155380,42613
MY,116731381,504,6/25/20,29076435,44020
MY,116704180,504.44,6/22/20,12229676,43591
MY,116782871,504.95,7/2/20,4292405,41259
MY,116703133,507,6/22/20,12198367,42980
MY,116771676,507.23,7/1/20,7532947,42369
MY,116662438,507.4,6/15/20,6314622,42369
MY,116666058,507.95,6/15/20,6743920,43554
MY,116669417,507.95,6/16/20,3483963,42955
MY,116708686,507.95,6/23/20,26310426,42882
MY,116734989,507.95,6/25/20,27027542,41147
MY,116723909,508,6/24/20,12350860,43430
MY,116642687,508.04,6/10/20,8296866,42903
MY,116654393,508.3,6/11/20,6434909,44011
MY,116662354,508.45,6/15/20,15724025,43456
MY,116757170,508.95,6/29/20,9963121,43937
MY,116673161,509.31,6/16/20,6805461,43099
MY,116715020,509.4,6/23/20,11867687,44011
MY,116703109,509.82,6/22/20,7641820,42421
MY,116686734,509.83,6/18/20,28791089,43578
MY,116735192,509.95,6/25/20,15075888,41100
MY,116628454,510.76,6/8/20,8802264,42542
MY,116614546,512.51,6/4/20,7632339,42495
MY,116686486,513.5,6/18/20,26601537,41225
MY,116647629,513.82,6/11/20,29086334,43771
MY,116678327,513.85,6/17/20,6742737,42955
MY,116758087,513.95,6/29/20,6919092,43099
MY,116664715,514,6/15/20,6120600,43937
MY,116684317,514.91,6/18/20,24124517,41258
MY,116762816,515.15,6/30/20,17071145,42434
MY,116767203,517.45,6/30/20,22188421,43099
MY,116651225,517.75,6/11/20,29136109,42542
MY,116652975,517.75,6/11/20,29146456,43721
MY,116746884,518.7,6/26/20,6742745,41258
MY,116611906,518.76,6/3/20,29079986,43430
MY,116641234,518.76,6/10/20,20579907,43945
MY,116704362,519.85,6/22/20,28445234,43889
MY,116685207,520.25,6/18/20,10017370,42613
MY,116656950,521.16,6/12/20,17617509,42542
MY,116658220,521.16,6/12/20,14175122,43937
MY,116678632,521.16,6/17/20,8118786,42882
MY,116679234,521.16,6/17/20,29105869,42959
MY,116686007,521.16,6/18/20,29081275,43934
MY,116692104,521.16,6/19/20,13906168,43591
MY,116692112,521.16,6/19/20,29128458,42542
MY,116693300,521.38,6/19/20,29072003,43771
MY,116774894,521.46,7/1/20,29082077,41147
MY,116775180,523.29,7/1/20,7538445,41210
MY,116656901,523.45,6/12/20,9281635,41210
MY,116632498,523.46,6/8/20,14363535,43721
MY,116779018,523.97,7/1/20,13886122,43591
MY,116655440,524.85,6/12/20,11246136,43194
MY,116642380,524.95,6/10/20,1660422,41132
MY,116625435,525.04,6/5/20,29140206,42980
MY,116625682,525.04,6/5/20,29140206,42980
MY,116628876,525.57,6/8/20,29126710,43820
MY,116784091,526.31,7/3/20,29167596,43820
MY,116723826,526.38,6/24/20,12007926,43305
MY,116709932,527.18,6/23/20,25504658,43578
MY,116740861,527.18,6/25/20,10477863,44024
MY,116780636,527.94,7/2/20,6781101,43984
MY,116623299,528.19,6/5/20,14577636,43932
MY,116705971,530,6/22/20,19033782,43889
MY,116763814,530,6/30/20,24140624,43889
MY,116773714,530,7/1/20,28059844,42980
MY,116775586,530,7/1/20,22454979,44014
MY,116783085,530,7/2/20,29131468,43988
MY,116737677,530.85,6/25/20,13404315,41247
MY,116773177,530.85,7/1/20,6975915,43749
MY,116682576,530.95,6/17/20,25909875,43578
MY,116624073,531.2,6/5/20,7624049,42708
MY,116749334,531.72,6/26/20,6858626,43099
MY,116778085,531.87,7/1/20,13667048,42882
MY,116656745,532.45,6/12/20,7411907,41259
MY,116606344,533.25,6/3/20,8421172,42542
MY,116616806,533.25,6/4/20,6504856,43820
MY,116639592,533.25,6/9/20,29131350,43934
MY,116678459,533.25,6/17/20,7651747,41147
MY,116654401,533.39,6/11/20,6434909,44011
MY,116730326,533.4,6/25/20,14136539,42848
MY,116690124,533.47,6/18/20,29119044,43932
MY,116705419,533.47,6/22/20,29165553,43889
MY,116758244,533.47,6/29/20,17862054,43932
MY,116673468,534.95,6/16/20,6304251,43518
MY,116716549,534.95,6/23/20,10877021,42078
MY,116624651,535.2,6/5/20,8735945,41225
MY,116678806,535.2,6/17/20,18922675,42369
MY,116659988,537.45,6/12/20,6566543,41258
MY,116721705,537.45,6/24/20,6253749,41259
MY,116704354,537.95,6/22/20,12198300,42434
MY,116688136,537.97,6/18/20,12144628,41132
MY,116622010,538.71,6/5/20,8465794,42959
MY,116625096,538.71,6/5/20,7508712,42959
MY,116661695,538.71,6/15/20,17571897,42959
MY,116732819,538.71,6/25/20,29172161,44016
MY,116749896,538.71,6/26/20,18978262,42495
MY,116640400,539.46,6/9/20,13404309,43430
MY,116704602,539.7,6/22/20,21672654,43985
MY,116765090,539.7,6/30/20,12711189,42155
MY,116768995,539.7,6/30/20,29174092,42542
MY,116773581,539.7,7/1/20,29140123,43889
MY,116773789,539.7,7/1/20,12171282,42848
MY,116775461,539.7,7/1/20,29124987,43937
MY,116660275,539.95,6/12/20,14366005,41210
MY,116624776,540.45,6/5/20,14206664,43456
MY,116663923,540.69,6/15/20,6584652,41210
MY,116628835,541.11,6/8/20,29105407,42882
MY,116635400,541.11,6/9/20,29119015,42542
MY,116685843,541.11,6/18/20,25382587,43984
MY,116606716,541.33,6/3/20,15034123,42421
MY,116778754,541.33,7/1/20,6262380,43985
MY,116778762,541.33,7/1/20,6262380,43985
MY,116779323,541.33,7/1/20,23979654,44019
MY,116780776,541.9,7/2/20,6385911,43857
MY,116694639,542.2,6/19/20,26163043,41147
MY,116666496,542.45,6/15/20,23113411,43456
MY,116689779,542.45,6/18/20,6175822,41132
MY,116763871,542.86,6/30/20,12707125,43932
MY,116728494,542.98,6/24/20,6418818,43453
MY,116616566,543.43,6/4/20,28889150,43305
MY,116634163,543.45,6/8/20,3556065,43430
MY,116730128,543.45,6/25/20,21066143,42613
MY,116610528,543.73,6/3/20,24124625,43984
MY,116638206,544.95,6/9/20,21742677,43857
MY,116776493,544.95,7/1/20,11744351,43574
MY,116619842,545.15,6/5/20,7975030,43305
MY,116619131,546.16,6/4/20,29078519,42613
MY,116680190,546.16,6/17/20,29081916,42980
MY,116680216,546.16,6/17/20,29081916,42980
MY,116615659,547.01,6/4/20,12807066,41132
MY,116644659,547.25,6/10/20,7624385,43749
MY,116644675,547.25,6/10/20,7624385,43749
MY,116689712,547.58,6/18/20,23402220,42613
MY,116644691,549.95,6/10/20,11245877,43430
MY,116691627,549.95,6/19/20,9427540,43430
MY,116704933,549.95,6/22/20,29111746,42980
MY,116769936,549.95,6/30/20,19281281,42542
MY,116771643,549.96,7/1/20,7532947,42369
MY,116625823,550.18,6/5/20,6192031,42434
MY,116690207,550.35,6/18/20,9063898,44011
MY,116712043,551.23,6/23/20,8689204,42542
MY,116649344,551.45,6/11/20,14459058,41210
MY,116767757,551.6,6/30/20,15157103,43820
MY,116653122,552.45,6/11/20,7410179,42708
MY,116748583,553.12,6/26/20,24072442,42980
MY,116623588,553.45,6/5/20,6175822,41132
MY,116715293,553.91,6/23/20,10921620,43430
MY,116606351,554.43,6/3/20,8421862,41100
MY,116669383,554.43,6/16/20,28837120,42799
MY,116611922,554.9,6/3/20,9964127,42495
MY,116656661,554.95,6/12/20,22054726,43749
MY,116771015,554.95,6/30/20,29134930,44019
MY,116714544,555.14,6/23/20,14088246,43678
MY,116719253,555.44,6/24/20,7408678,43453
MY,116754300,555.44,6/29/20,16646561,43858
MY,116761834,555.74,6/30/20,8422320,43671
MY,116725797,556.95,6/24/20,6836029,41258
MY,116646183,557.95,6/10/20,20071521,41225
MY,116639071,558.03,6/9/20,25992018,43820
MY,116649351,558.04,6/11/20,6937766,42955
MY,116727504,558.04,6/24/20,29122608,43889
MY,116614256,558.45,6/4/20,6170629,42848
MY,116624065,558.45,6/5/20,7572294,43591
MY,116749987,558.66,6/26/20,23364571,42613
MY,116747510,559.03,6/26/20,16669635,44014
MY,116733288,559.95,6/25/20,5148572,42495
MY,116715277,560,6/23/20,29087512,43453
MY,116632332,561.9,6/8/20,6530374,43430
MY,116780941,562.23,7/2/20,18579526,44514
MY,116674284,563.08,6/16/20,18090151,43721
MY,116735119,563.3,6/25/20,7069083,43591
MY,116655184,564.95,6/12/20,8660302,41132
MY,116659509,564.95,6/12/20,5888540,43305
MY,116731316,564.95,6/25/20,29076435,44020
MY,116746355,564.95,6/26/20,26689716,42708
MY,116694613,565.95,6/19/20,6566502,41210
MY,116673617,566.11,6/16/20,29139789,43671
MY,116677048,566.11,6/17/20,29110673,43453
MY,116639766,567.45,6/9/20,14138133,43591
MY,116779125,567.45,7/1/20,6127403,43099
MY,116642562,569.57,6/10/20,8443933,42434
MY,116726415,570.15,6/24/20,29141375,42903
MY,116730888,570.15,6/25/20,14137409,43099
MY,116746793,570.15,6/26/20,23066179,42078
MY,116761909,570.15,6/30/20,6612433,44011
MY,116722356,571,6/24/20,7058395,42421
MY,116635533,571.16,6/9/20,29140226,42799
MY,116638016,571.16,6/9/20,8402858,43856
MY,116656232,571.16,6/12/20,10908593,43889
MY,116658691,571.16,6/12/20,7367001,43554
MY,116658709,571.16,6/12/20,7367001,43554
MY,116671603,571.16,6/16/20,22810089,44013
MY,116679127,571.16,6/17/20,21088993,42613
MY,116689795,571.16,6/18/20,29163859,44012
MY,116706003,571.16,6/22/20,17847884,43721
MY,116711623,571.16,6/23/20,29082979,44012
MY,116711656,571.16,6/23/20,29082979,44012
MY,116724063,571.16,6/24/20,29073454,43430
MY,116732165,571.16,6/25/20,29150274,43820
MY,116733478,571.16,6/25/20,29073454,43430
MY,116741877,571.16,6/26/20,29100445,43578
MY,116742248,571.16,6/26/20,29100445,43578
MY,116744798,571.16,6/26/20,29136740,42799
MY,116746132,571.16,6/26/20,29121230,43820
MY,116753617,571.16,6/29/20,6905734,43678
MY,116757873,571.16,6/29/20,29094394,42155
MY,116766031,571.16,6/30/20,29091916,44012
MY,116766130,571.16,6/30/20,29091916,44012
MY,116766478,571.16,6/30/20,20305701,44017
MY,116774563,571.16,7/1/20,28839515,43932
MY,116775438,571.16,7/1/20,6632360,43749
MY,116781055,571.16,7/2/20,14286599,41147
MY,116781824,571.16,7/2/20,21921390,43671
MY,116629809,571.33,6/8/20,7361629,41258
MY,116667932,572,6/15/20,22910750,43889
MY,116689811,572.12,6/18/20,29163859,44012
MY,116748633,573.45,6/26/20,9635076,43749
MY,116609637,573.76,6/3/20,22352340,44015
MY,116645474,573.95,6/10/20,13932138,42613
MY,116652173,573.95,6/11/20,12246524,41225
MY,116694274,574.38,6/19/20,6854995,41147
MY,116628561,574.95,6/8/20,11076498,43857
MY,116650011,575.04,6/11/20,6343702,41210
MY,116768342,575.39,6/30/20,7513014,42882
MY,116763475,576.45,6/30/20,7343754,42495
MY,116659350,576.85,6/12/20,11119319,43678
MY,116745365,577.95,6/26/20,25674889,43857
MY,116614405,578.48,6/4/20,28837120,42799
MY,116652306,578.55,6/11/20,9847725,42421
MY,116777822,578.55,7/1/20,6417374,43937
MY,116624214,579.78,6/5/20,27369717,41210
MY,116717604,581.64,6/23/20,28603015,43578
MY,116660408,581.85,6/12/20,7025624,42613
MY,116723958,581.94,6/24/20,29078018,42434
MY,116759663,581.94,6/29/20,16238965,42434
MY,116653932,583.03,6/11/20,26918251,43578
MY,116611617,583.25,6/3/20,6974638,43554
MY,116651720,583.25,6/11/20,10117877,44015
MY,116679051,583.25,6/17/20,10542548,43857
MY,116726688,583.25,6/24/20,14901675,41259
MY,116735044,583.25,6/25/20,7069083,43591
MY,116614124,583.26,6/4/20,29101658,42434
MY,116640087,583.45,6/9/20,6882718,41132
MY,116726027,584.3,6/24/20,6213892,43591
MY,116670639,584.39,6/16/20,29083860,42421
MY,116764499,584.78,6/30/20,18539209,43889
MY,116610742,587.17,6/3/20,14123144,42421
MY,116770454,587.17,6/30/20,6693245,42434
MY,116729997,587.95,6/25/20,282236,41225
MY,116776808,587.97,7/1/20,16910348,44012
MY,116657396,588.45,6/12/20,6046875,42078
MY,116705096,588.45,6/22/20,7504573,41259
MY,116735622,588.45,6/25/20,12245981,41258
MY,116783051,588.49,7/2/20,14068573,41132
MY,116711797,589.48,6/23/20,8689204,42542
MY,116658139,589.5,6/12/20,7005439,44012
MY,116773656,589.95,7/1/20,14137643,41210
MY,116681032,590.59,6/17/20,10979138,41259
MY,116686148,590.89,6/18/20,25580035,43984
MY,116630724,591.11,6/8/20,29109280,42613
MY,116647744,591.11,6/11/20,29088439,43430
MY,116655382,591.11,6/12/20,20421368,42495
MY,116677576,591.11,6/17/20,29105187,44012
MY,116681347,591.11,6/17/20,23955523,43591
MY,116721796,591.11,6/24/20,29102002,42613
MY,116746173,591.11,6/26/20,29121230,43820
MY,116758871,591.11,6/29/20,29120692,44016
MY,116776618,591.11,7/1/20,6590816,44023
MY,116780628,591.11,7/2/20,6781101,43984
MY,116668898,591.19,6/16/20,9698854,41100
MY,116674870,592.2,6/16/20,11285596,42848
MY,116730276,592.2,6/25/20,14310222,41100
MY,116622929,592.45,6/5/20,6410083,41210
MY,116686536,592.45,6/18/20,10979934,42434
MY,116741968,592.45,6/26/20,6115712,43574
MY,116762964,592.45,6/30/20,21088985,41132
MY,116722877,594.7,6/24/20,29092499,42980
MY,116764663,594.72,6/30/20,16010649,43820
MY,116777335,594.76,7/1/20,22099673,43678
MY,116771692,595.26,7/1/20,7532947,42369
MY,116716531,596.16,6/23/20,9341289,43453
MY,116621491,596.95,6/5/20,17463647,43937
MY,116760067,597.24,6/29/20,13046657,43554
MY,116718941,597.95,6/24/20,5340898,42848
MY,116620923,598.41,6/5/20,6936134,42613
MY,116768888,598.41,6/30/20,9116698,43591
MY,116768920,598.41,6/30/20,9116698,43591
MY,116768987,598.41,6/30/20,9116698,43591
MY,116650094,598.5,6/11/20,11151439,43858
MY,116747304,599.1,6/26/20,14310738,43857
MY,116629916,599.98,6/8/20,6750506,43194
MY,116621087,600,6/5/20,26309958,42421
MY,116736083,601.28,6/25/20,28846441,43984
MY,116712332,601.59,6/23/20,6678399,43858
MY,116722851,601.59,6/24/20,22446907,42542
MY,116722901,601.59,6/24/20,22446907,42542
MY,116670530,602.14,6/16/20,15202842,43856
MY,116624883,602.58,6/5/20,8650512,43453
MY,116650573,602.58,6/11/20,26773832,42542
MY,116665472,602.58,6/15/20,6717155,42799
MY,116670704,602.58,6/16/20,29121546,43721
MY,116749581,602.58,6/26/20,22280378,43591
MY,116670001,602.8,6/16/20,12399017,42613
MY,116611880,603.28,6/3/20,15029424,42903
MY,116637380,603.45,6/9/20,12141642,41210
MY,116781469,603.95,7/2/20,16238752,42882
MY,116751470,604.47,6/29/20,6341086,43456
MY,116676776,605.95,6/17/20,6602216,43749
MY,116769977,607.45,6/30/20,6928531,43099
MY,116694241,607.95,6/19/20,6854995,41147
MY,116669565,608.03,6/16/20,19896313,42155
MY,116648726,610.44,6/11/20,21433628,44019
MY,116753930,611.2,6/29/20,11650883,43857
MY,116641465,611.93,6/10/20,29093546,43456
MY,116688565,611.95,6/18/20,6906210,41225
MY,116699331,612.15,6/22/20,13952082,42848
MY,116617739,612.45,6/4/20,6050467,41132
MY,116625005,613.08,6/5/20,5994296,41210
MY,116694209,613.45,6/19/20,14132517,43820
MY,116643891,614.06,6/10/20,29097573,43988
MY,116644550,614.06,6/10/20,29097573,43988
MY,116704388,614.69,6/22/20,24972477,43721
MY,116704438,614.69,6/22/20,24972477,43721
MY,116704446,614.69,6/22/20,24972477,43721
MY,116708678,614.69,6/23/20,28433002,43771
MY,116708892,614.69,6/23/20,28433002,43771
MY,116728940,614.95,6/24/20,29072681,43721
MY,116768268,614.95,6/30/20,21081388,43820
MY,116742214,616.82,6/26/20,9899243,42434
MY,116742255,616.95,6/26/20,29141597,42542
MY,116746769,616.95,6/26/20,6588918,43430
MY,116748807,616.95,6/26/20,6405385,43671
MY,116776402,616.95,7/1/20,21587461,41247
MY,116758715,617.45,6/29/20,6526469,42434
MY,116707340,617.69,6/23/20,6439088,42848
MY,116669094,617.95,6/16/20,14136151,41100
MY,116664376,618,6/15/20,18198406,42848
MY,116663709,618.13,6/15/20,15202842,43856
MY,116679143,618.32,6/17/20,29176269,42542
MY,116740093,618.36,6/25/20,8336780,43463
MY,116634171,618.45,6/8/20,3556065,43430
MY,116696584,618.45,6/19/20,13404280,43453
MY,116705302,618.45,6/22/20,11245889,43463
MY,116693672,618.77,6/19/20,11050693,43099
MY,116639832,619.59,6/9/20,14138133,43591
MY,116703877,619.93,6/22/20,7576317,43985
MY,116777053,619.93,7/1/20,23792992,44017
MY,116628140,619.95,6/8/20,13520452,42955
MY,116728064,619.95,6/24/20,6572809,43456
MY,116694746,620.92,6/19/20,29113028,41147
MY,116613696,621.95,6/4/20,3802642,42848
MY,116698598,622,6/22/20,5352828,42369
MY,116719782,622.22,6/24/20,13667046,42882
MY,116733577,624.06,6/25/20,29128694,42980
MY,116635897,625.66,6/9/20,9015440,43591
MY,116690942,625.93,6/19/20,6477381,43574
MY,116609579,626.16,6/3/20,29076073,43305
MY,116711854,627.95,6/23/20,18333965,43430
MY,116687336,627.99,6/18/20,29112194,43678
MY,116629130,628.6,6/8/20,15709816,41247
MY,116696113,628.84,6/19/20,7700237,41210
MY,116707225,630,6/23/20,28294259,43820
MY,116725151,630,6/24/20,9848759,43937
MY,116637950,630.7,6/9/20,12089576,41147
MY,116625294,631.4,6/5/20,8650512,43453
MY,116747577,631.41,6/26/20,13764588,42882
MY,116762758,632.3,6/30/20,8373217,43430
MY,116607789,633.03,6/3/20,21204125,42848
MY,116639261,633.03,6/9/20,6875248,43463
MY,116642588,633.03,6/10/20,10453562,42959
MY,116712928,633.03,6/23/20,27932160,42980
MY,116757311,633.03,6/29/20,7810840,42421
MY,116777772,633.03,7/1/20,17830682,43574
MY,116780503,633.03,7/2/20,18906189,43988
MY,116670365,633.24,6/16/20,15202842,43856
MY,116677170,634.95,6/17/20,16053648,44010
MY,116672734,635.45,6/16/20,29100026,43820
MY,116642745,636.64,6/10/20,26825444,44012
MY,116721168,636.64,6/24/20,9848015,41210
MY,116649112,638.05,6/11/20,19862007,42980
MY,116749433,638.27,6/26/20,29159907,42542
MY,116658733,638.7,6/12/20,6972300,42708
MY,116723024,639.05,6/24/20,20588079,43456
MY,116619883,640.35,6/5/20,6888382,41258
MY,116770496,640.95,6/30/20,6693245,42434
MY,116645433,641,6/10/20,13932138,42613
MY,116621384,642.35,6/5/20,10018001,43430
MY,116633124,642.45,6/8/20,6954955,43099
MY,116777657,642.45,7/1/20,14281654,42613
MY,116776196,644.7,7/1/20,10118647,43456
MY,116619776,646.95,6/5/20,7707703,43099
MY,116760703,646.95,6/29/20,25951750,43578
MY,116697277,647.6,6/19/20,11040500,43721
MY,116778986,648.2,7/1/20,7046080,43889
MY,116744897,648.37,6/26/20,26673301,43934
MY,116768367,649.22,6/30/20,12535358,41225
MY,116733064,649.95,6/25/20,24239890,43985
MY,116675042,654,6/16/20,28965779,43984
MY,116770009,654.01,6/30/20,8755211,41210
MY,116762659,654.95,6/30/20,12087125,41132
