MYRON_COMPANY_CODE,MYRON_ACCT,ORDER,ORDER_WEEK,PS_WEEK,orders,bookings,CODE_ORDER_STATUS,DATE_PROMISED_SHIP,PRODUCT_PLATFORM,PRODUCT_PLATFORM_GROUP,YRSTRADED,OPENINGPLATFORM,SEGMENTSHORTDESC,STATUS,SHIPPING_STATE,PSD_TYPE,CODE_ORDER_STATUS2,paymentytype,rddesc,PROD_AVAIL_DATE_ISO,PROMISED_SHIP_DATE_ISO,NonDated_bookings,Non Dated Orders
MY,7680306,115852378,5,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6378422,115847337,5,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6357108,115522450,1,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,DC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6137329,115608846,2,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5934443,115523243,1,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,1020122,116463415,18,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6062664,115781080,4,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,SD,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6164880,115641326,2,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6835949,115894412,5,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6427164,116508565,20,27,1,177.45,HL,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NM,Fu,HL,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6368735,115647083,3,27,1,177.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7490921,115947558,6,27,1,176.3,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12088061,115520926,1,27,1,176.19,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8674103,115625378,2,27,1,176.19,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16529069,115869208,5,27,1,175.97,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6408766,115621096,2,27,1,175.67,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,PA,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6300404,115541724,1,27,1,175.05,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NJ,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,10612969,115895500,5,27,1,174.98,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6312468,115622342,2,27,1,174.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5828686,115748501,4,27,1,174.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12190892,115564452,2,27,1,174.71,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14287195,115714545,3,27,1,174.71,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,19397436,115577868,2,27,1,174.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,18234032,116102674,8,27,1,174.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14029864,115702540,3,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13961960,115586588,2,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,13088568,115720799,3,27,1,174.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13027725,115677494,3,27,1,174.45,PP,7/1/20,DLOGS,DATED,8,Date Logs,Repeat,Active,HI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,216879,115879991,5,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,6575519,115616187,2,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,1454016,115710121,3,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6820209,115604746,2,27,1,174.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,7420098,115530610,1,27,1,173.95,PP,7/1/20,WALLC,DATED,6,Wall Cal,Repeat,Active,MD,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,9906040,116410598,16,27,1,173.95,PP,7/1/20,WALLC,DATED,4,Wall Cal,Repeat,Active,NY,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,10981525,115600173,2,27,1,173.65,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8638280,115806671,4,27,1,173.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7035968,115791055,4,27,1,173.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6402773,115911851,6,27,1,173.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,EF,EChk Pymt: CREDIT DEPT DAISY Z,5/12/20,7/1/20,,0
MY,6021974,115638025,2,27,1,173.12,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,AL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,26155249,115548034,1,27,1,172.95,PP,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,OR,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,18540419,116046830,8,27,1,172.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16241114,115553331,1,27,1,172.95,PP,7/1/20,DLOGS,DATED,8,Date Logs,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7440979,115601288,2,27,1,172.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7015225,115634487,2,27,1,172.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4918025,115811283,4,27,1,172.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,2745610,115551905,1,27,1,172.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6104858,116014895,7,27,1,172.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6953502,115816621,4,27,1,171.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6115318,115633844,2,27,1,171.55,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,MD,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14137592,115522153,1,27,1,171.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14365703,115606345,2,27,1,171.15,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9903292,115581936,2,27,1,171,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,2448611,116103094,8,27,1,171,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6189104,115896540,5,27,1,171,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6058734,115835910,5,27,1,171,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13068785,115812117,4,27,1,170.73,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6644165,115637373,2,27,1,170.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NJ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14287322,115559718,2,27,1,169.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16241419,116131988,9,27,1,169.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,AR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6178297,115779415,4,27,1,169.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OR,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,15829666,115897332,5,27,1,169.94,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,WI,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,10923879,115649485,3,27,1,169.65,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TX,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,12200160,115704553,3,27,1,169.47,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,23941913,115910556,6,27,1,169.45,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,MO,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,12399129,115981623,7,27,1,169.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12254286,115814436,4,27,1,169.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6395448,116014762,7,27,1,169.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6015870,116366006,14,27,1,169.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6399488,116314824,12,27,1,169.44,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,MI,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,14086314,116097437,8,27,1,168.88,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12457464,115613580,2,27,1,168.88,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ME,Fu,PP,EF,EChk Pymt: CREDIT DEPT VALERY ,5/12/20,7/1/20,,0
MY,14137074,115619405,2,27,1,167.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7321296,115530628,1,27,1,167.82,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9748441,115555948,1,27,1,167.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6654709,115569410,2,27,1,167.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10982234,116024167,7,27,1,167.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11954701,115704595,3,27,1,166.65,PP,7/1/20,DTD01,DATED,9,Wall Cal,Cross,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6909894,115656928,3,27,1,166.45,PP,7/1/20,DTD01,DATED,4,Dated,Repeat,Active,KY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,20543421,115713752,3,27,1,165.95,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,19895889,115723637,3,27,1,165.95,IP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,KS,Fu,IP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,19824184,115532871,1,27,1,165.95,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,VT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14921737,115838138,5,27,1,165.9,PP,7/1/20,WALLC,DATED,8,Wall Cal,Repeat,Active,MD,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,14245111,116084146,8,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10704718,115560757,2,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8528288,115520504,1,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7679151,115842205,5,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,MO,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,11375788,115649600,3,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,TX,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,8411196,115937708,6,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8112647,115554305,1,27,1,165.9,PP,7/1/20,WALLC,DATED,8,Wall Cal,Repeat,Active,MN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7492478,115589483,2,27,1,165.9,PP,7/1/20,WALLC,DATED,9,Date Logs,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7532016,116104381,8,27,1,165.7,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,WA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6153769,115592362,2,27,1,165.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5533534,115560856,2,27,1,165.29,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10943450,115653107,3,27,1,165.27,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14347762,116004110,7,27,1,164.85,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,10809999,115574162,2,27,1,164.85,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6081646,115812141,4,27,1,164.75,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,23993549,115840415,5,27,1,164.45,PP,7/1/20,DLOGS,DATED,5,Date Logs,Repeat,Active,OR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16524783,116075813,8,27,1,164.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6067339,115703480,3,27,1,164.45,IP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,IP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6640413,115610172,2,27,1,163.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,14236007,115986945,7,27,1,163.58,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OK,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13718367,116028226,7,27,1,162.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,EF,EChk Pymt: CAREY SHERMAN-SANCH,5/12/20,7/1/20,,0
MY,15743757,115924276,6,27,1,162.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11538013,116020264,7,27,1,162.52,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,IL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,11685943,115635088,2,27,1,162.52,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6888323,115781999,4,27,1,162.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,15539411,115551343,1,27,1,161.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16304357,116316365,12,27,1,160.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14480772,116206657,10,27,1,160.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,15126390,115526725,1,27,1,160.65,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TX,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6121852,116096272,8,27,1,160.4,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11566741,115888323,5,27,1,159.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,WI,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6158719,115701443,3,27,1,159.7,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5986262,115799785,4,27,1,159.6,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,28428258,115606923,2,27,1,159.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,22037028,115766990,4,27,1,159.45,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,ME,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,20803226,115684193,3,27,1,159.45,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,OR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,20672190,115669947,3,27,1,159.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12397536,115904500,6,27,1,159.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14459684,115914129,6,27,1,159.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16336759,116211293,10,27,1,159,PP,7/1/20,DLOGS,DATED,8,Date Logs,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,29073194,116084807,8,27,1,158.95,PP,7/1/20,WALLC,DATED,3,Wall Cal,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,22468644,115887929,5,27,1,158.95,PP,7/1/20,WALLC,DATED,6,Wall Cal,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,22106034,115581282,2,27,1,158.95,PP,7/1/20,WALLC,DATED,6,Wall Cal,Repeat,Active,FL,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,12008311,115657306,3,27,1,158.95,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12141220,115874224,5,27,1,158.95,PP,7/1/20,WALLC,DATED,9,Date Logs,Repeat,Active,NJ,Fu,PP,PI,PREPAID INVOICE               ,5/18/20,7/1/20,,0
MY,7415292,115575656,2,27,1,158.95,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6278115,115834723,5,27,1,158.95,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14012865,115590952,2,27,1,158.13,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14280745,115790586,4,27,1,157.95,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/18/20,7/1/20,,0
MY,6236439,116228412,10,27,1,157.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,MD,Fu,PP,PI,PREPAID INVOICE               ,5/12/20,7/1/20,,0
MY,6532624,115555369,1,27,1,157.49,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5063300,115527558,1,27,1,157.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,5895131,115715120,3,27,1,157.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,WI,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,8371505,115767840,4,27,1,157.22,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10016052,115972564,7,27,1,157.22,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IL,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,14175370,115614521,2,27,1,156.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12144881,116166463,9,27,1,156.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MN,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,2616753,115809139,4,27,1,155.1,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14112995,115718744,3,27,1,155.04,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6375941,115666448,3,27,1,154.68,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13088833,115570020,2,27,1,154.57,PP,7/1/20,DTD01,DATED,4,Dated,Recovered Lapsed,Active,PA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,12298984,115956799,6,27,1,154.57,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,TN,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,23400558,115615213,2,27,1,154.45,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,GA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,21908418,115923575,6,27,1,154.45,IP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,TN,Fu,IP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,20880670,115590812,2,27,1,154.45,PP,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,KY,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,11140553,115696601,3,27,1,154.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,NH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6861106,115819674,4,27,1,154.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,FL,Fu,PP,EF,EChk Pymt: CREDIT DEPT PAOLO G,5/12/20,7/1/20,,0
MY,6763120,115720039,3,27,1,153.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NJ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
